Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;RPalmPosition_x;RPalmPosition_y;RPalmPosition_z;RIsPinchGrabbing;RIsPalmGrabbing;RIsAutogripGrabbing;RStrengthThumbIndex;RStrengthThumbMiddle;RStrengthThumbRing;RStrengthThumbPinky;RStrengthPalmIndex;RStrengthPalmMiddle;RStrengthPalmRing;RStrengthPalmPinky;RGrabIdentifier;RMovedCorrectly;LPalmPosition_x;LPalmPosition_y;LPalmPosition_z;LIsPinchGrabbing;LIsPalmGrabbing;LIsAutogripGrabbing;LStrengthThumbIndex;LStrengthThumbMiddle;LStrengthThumbRing;LStrengthThumbPinky;LStrengthPalmIndex;LStrengthPalmMiddle;LStrengthPalmRing;LStrengthPalmPinky;LGrabIdentifier;LMovedCorrectly
8355;31.200;-0.0890;12.027;-0.0594;166.679;3.064.467;0.2575;True;True;0.1277;0.6765;0.0588;391.562;623.374;42.731;-0.0365;-0.0190;0.0175;0.0000;True;True;-0.3553;0.7648;0.0451;3.118.389;233.401;1.633.349;-0.2683;-0.1735;-0.0889;0.0000;-0.4459;0.7684;0.0951;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8360;31.800;-0.0936;12.010;-0.0604;174.629;3.059.603;0.2209;True;True;0.1281;0.6766;0.0589;415.113;632.645;51.968;0.0173;0.0143;-0.0317;0.0000;True;True;-0.3804;0.7543;0.0390;3.141.628;299.930;1.503.487;-0.5263;0.1470;-0.1134;0.0000;-0.4728;0.7645;0.0801;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8365;32.600;-0.0970;11.996;-0.0617;181.074;3.056.492;0.3277;True;True;0.1283;0.6776;0.0577;420.383;628.793;53.111;-0.0051;0.0090;0.0032;0.0000;True;True;-0.4119;0.7583;0.0493;3.224.972;217.696;1.593.957;-0.3269;0.0465;0.1624;0.0000;-0.5049;0.7640;0.0858;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8370;33.200;-0.0991;11.988;-0.0625;184.296;3.056.336;0.5894;True;True;0.1271;0.6784;0.0573;429.709;629.764;50.838;-0.0195;0.0028;-0.0177;0.0000;True;True;-0.4202;0.7654;0.0569;3.206.606;124.278;1.654.863;-0.0101;0.1953;0.0998;0.0000;-0.5229;0.7580;0.0866;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8375;34.000;-0.1001;11.986;-0.0624;185.656;3.061.661;0.8503;True;True;0.1272;0.6782;0.0572;418.031;623.159;47.202;0.0034;0.0011;-0.0005;0.0000;True;True;-0.4347;0.7724;0.0592;3.239.040;33.853;1.783.319;-0.1769;0.0802;0.0206;0.0000;-0.5334;0.7492;0.0836;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8380;34.600;-0.1003;11.986;-0.0619;185.716;3.064.476;0.9234;True;True;0.1277;0.6781;0.0570;416.083;633.246;53.630;0.0042;-0.0013;-0.0049;0.0000;True;True;-0.4468;0.7733;0.0592;3.195.551;0.8976;1.796.642;-0.1835;-0.0228;0.0291;0.0000;-0.5453;0.7455;0.0830;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8385;35.400;-0.1002;11.987;-0.0614;185.671;3.065.526;0.8070;True;True;0.1277;0.6784;0.0575;405.812;628.706;48.999;-0.0015;0.0034;0.0073;0.0000;True;True;-0.4537;0.7737;0.0566;3.176.693;10.015;1.777.372;-0.0466;-0.0006;-0.0287;0.0000;-0.5548;0.7502;0.0811;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8390;36.000;-0.0995;11.990;-0.0607;184.591;3.067.852;0.8096;True;True;0.1276;0.6785;0.0575;402.405;621.992;42.694;-0.0021;0.0026;-0.0037;0.0000;True;True;-0.4615;0.7731;0.0532;3.150.456;11.594;1.745.742;-0.1773;-0.0731;-0.0752;0.0000;-0.5631;0.7536;0.0738;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
8400;37.400;-0.0980;11.992;-0.0587;183.293;3.073.232;0.5844;True;True;0.1272;0.6796;0.0578;389.070;627.840;52.092;0.0072;0.0024;0.0063;0.0000;True;True;-0.4805;0.7395;0.0605;3.081.527;133.957;1.593.000;0.1009;-0.1312;0.0006;0.0000;-0.5869;0.7397;0.0831;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;True;False;False;0.9128;0.9119;0.8033;0.6462;0.0000;0.0000;0.0000;0.0000;120bcbb6-c6ab-4a01-9324-7075f1dcd09f;False
8410;38.800;-0.0957;11.994;-0.0579;181.599;3.078.397;0.4929;True;True;0.1266;0.6802;0.0579;384.566;632.676;54.758;-0.0023;0.0136;0.0211;0.0000;True;True;-0.4585;0.7393;0.0605;3.073.397;220.400;1.536.320;0.0844;-0.0628;0.0495;0.0000;-0.5632;0.7473;0.0892;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;True;False;False;10.000;0.9905;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;120bcbb6-c6ab-4a01-9324-7075f1dcd09f;False
